Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Day,Feedback
28,1,1,2,0.078,0.101,6,1
28,2,2,2,0.142,0.188,6,1
28,1,1,2,0.147,0.069,6,1
28,2,1,2,0.709,0.053,6,1
28,1,2,2,1.605,0.157,6,1
28,1,2,2,0.646,0.158,6,1
28,1,1,2,0.366,0.101,6,1
28,1,1,2,0.327,0.093,6,1
28,1,1,2,0.119,0.085,6,1
28,1,1,2,0.397,0.101,6,1
28,2,2,2,0.487,0.157,6,1
28,1,2,2,0.479,0.141,6,1
28,1,1,2,0.237,0.093,6,1
28,1,1,2,0.167,0.077,6,1
28,1,2,2,0.246,0.188,6,1
28,2,1,2,0.44,0.092,6,1
28,1,2,2,0.216,0.197,6,1
28,1,1,2,0.487,0.101,6,1
28,2,2,2,0.357,0.181,6,1
28,2,1,2,0.079,0.06,6,1
28,2,1,2,0.157,0.093,6,1
28,1,1,2,0.101,0.076,6,1
28,2,2,2,0.183,0.161,6,1
28,1,1,2,0.099,0.045,6,1
28,2,2,2,0.167,0.125,6,1
28,2,1,2,0.165,0.029,6,1
28,2,2,2,0.309,0.156,6,1
28,1,1,2,0.158,0.053,6,1
28,2,2,2,0.11,0.165,6,1
28,1,1,2,0.098,0.078,6,1
28,2,1,2,0.081,0.075,6,1
28,1,1,2,0.12,0.085,6,1
28,2,2,2,0.19,0.15,6,1
28,1,1,2,0.095,0.108,6,1
28,2,2,2,0.135,0.165,6,1
28,1,1,2,0.358,0.093,6,1
28,1,2,2,0.197,0.174,6,1
28,1,1,2,0.061,0.085,6,1
28,1,1,2,0.526,0.068,6,1
28,2,1,2,0.75,0.062,6,1
28,2,2,2,0.28,0.173,6,1
28,1,1,2,0.143,0.069,6,1
28,1,1,2,0.335,0.085,6,1
28,2,1,2,0.166,0.101,6,1
28,1,1,2,0.131,0.102,6,1
28,2,2,2,0.129,0.161,6,1
28,2,1,2,0.269,0.096,6,1
28,1,2,2,0.536,0.174,6,1
28,2,2,2,0.166,0.173,6,1
28,2,1,2,0.157,0.109,6,1
28,1,1,2,0.158,0.085,6,1
28,2,2,2,0.152,0.171,6,1
28,2,2,2,0.717,0.167,6,1
28,1,1,2,0.614,0.104,6,1
28,1,1,2,0.152,0.085,6,1
28,2,1,2,0.116,0.11,6,1
28,1,2,2,0.742,0.166,6,1
28,1,2,2,0.197,0.212,6,1
28,2,2,2,0.126,0.189,6,1
28,2,1,2,0.106,0.077,6,1
28,2,2,2,0.439,0.181,6,1
28,1,1,2,0.142,0.085,6,1
28,2,1,2,0.741,0.101,6,1
28,2,2,2,0.304,0.172,6,1
28,1,2,2,0.286,0.16,6,1
28,1,1,2,0.321,0.077,6,1
28,2,2,2,0.734,0.142,6,1
28,1,1,2,0.166,0.085,6,1
28,2,2,2,0.192,0.412,6,1
28,2,1,2,0.135,0.092,6,1
28,2,2,2,0.318,0.157,6,1
28,2,2,2,0.174,0.148,6,1
28,2,2,2,0.397,0.157,6,1
28,2,1,2,0.095,0.061,6,1
28,1,1,2,0.091,0.093,6,1
28,1,1,2,0.079,0.046,6,1
28,2,2,2,1.137,0.141,6,1
28,1,1,2,0.27,0.085,6,1
28,1,2,2,0.173,0.15,6,1
28,2,1,2,0.126,0.079,6,1
28,2,2,2,0.158,0.149,6,1
28,2,2,2,0.151,0.149,6,1
28,1,2,2,0.164,0.149,6,1
28,2,2,2,0.158,0.149,6,1
28,2,2,2,0.231,0.157,6,1
28,2,2,2,0.179,0.153,6,1
28,1,2,2,0.145,0.165,6,1
28,2,2,2,0.165,0.165,6,1
28,2,2,2,0.663,0.165,6,1
28,2,2,2,0.74,0.132,6,1
28,2,2,2,0.214,0.158,6,1
28,2,1,2,0.141,0.085,6,1
28,2,2,2,0.188,0.206,6,1
28,2,2,2,0.138,0.191,6,1
28,1,2,2,0.102,0.213,6,1
28,1,2,2,0.108,0.172,6,1
28,2,2,2,0.088,0.18,6,1
28,2,2,2,0.069,0.179,6,1
28,1,1,2,0.241,0.108,6,1
28,2,1,2,0.151,0.076,6,1
28,1,2,2,0.104,0.154,6,1
28,2,2,2,0.076,0.172,6,1
28,1,1,2,0.276,0.078,6,1
28,2,1,2,0.452,0.11,6,1
28,1,1,2,0.19,0.083,6,1
28,1,1,2,0.253,0.101,6,1
28,2,2,2,0.55,0.165,6,1
28,2,2,2,0.175,0.173,6,1
28,2,2,2,0.375,0.173,6,1
28,1,2,2,0.51,0.149,6,1
28,1,1,2,0.086,0.102,6,1
28,2,2,2,0.19,0.166,6,1
28,1,2,2,0.594,0.173,6,1
28,1,1,2,0.43,0.092,6,1
28,2,2,2,0.117,0.166,6,1
28,2,2,2,0.323,0.198,6,1
28,2,2,2,0.182,0.173,6,1
28,2,2,2,0.048,0.173,6,1
28,1,2,2,0.207,0.157,6,1
28,2,1,2,0.216,0.054,6,1
28,2,1,2,0.055,0.078,6,1
28,2,2,2,0.094,0.173,6,1
28,1,1,2,0.153,0.084,6,1
28,1,2,2,0.35,0.557,6,1
28,2,2,2,0.447,0.189,6,1
28,2,1,2,0.729,0.067,6,1
28,2,1,2,0.144,0.086,6,1
28,1,2,2,0.182,0.165,6,1
28,2,1,2,0.08,0.077,6,1
28,2,2,2,0.043,0.167,6,1
28,1,1,2,0.533,0.054,6,1
28,2,1,2,0.39,0.052,6,1
28,2,1,2,0.206,0.077,6,1
28,1,1,2,0.119,0.085,6,1
28,2,1,2,0.11,0.077,6,1
28,1,1,2,0.181,0.084,6,1
28,2,1,2,0.106,0.076,6,1
28,1,1,2,0.071,0.084,6,1
28,2,1,2,0.824,0.093,6,1
28,1,1,2,0.239,0.092,6,1
28,1,2,2,0.206,0.173,6,1
28,1,1,2,0.284,0.078,6,1
28,2,1,2,0.198,0.091,6,1
28,1,1,2,0.206,0.085,6,1
28,2,1,2,0.333,0.061,6,1
28,1,1,2,0.085,0.07,6,1
28,2,1,2,0.641,0.075,6,1
28,1,1,2,0.137,0.077,6,1
28,1,1,2,0.133,0.085,6,1
28,1,1,2,0.091,0.077,6,1
28,1,1,2,0.135,0.093,6,1
28,2,1,2,0.001,0.092,6,1
28,1,2,2,0.303,0.181,6,1
28,1,1,2,0.215,0.117,6,1
28,2,1,2,0.081,0.07,6,1
28,2,1,2,0.08,0.094,6,1
28,1,1,2,0.13,0.043,6,1
28,2,1,2,0.115,0.091,6,1
28,2,2,2,0.423,0.173,6,1
28,1,1,2,0.078,0.053,6,1
28,1,1,2,0.079,0.108,6,1
28,2,2,2,0.102,0.164,6,1
28,2,2,2,0.086,0.18,6,1
28,2,2,2,0.276,0.156,6,1
28,2,1,2,0.312,0.141,6,1
28,2,2,2,0.248,0.181,6,1
28,1,1,2,0.134,0.069,6,1
28,2,2,2,0.431,0.148,6,1
28,2,1,2,0.183,0.085,6,1
28,1,1,2,0.118,0.085,6,1
28,2,1,2,0.207,0.085,6,1
28,2,1,2,0.086,0.069,6,1
28,1,1,2,0.607,0.061,6,1
28,1,1,2,0.045,0.06,6,1
28,2,1,2,0.023,0.054,6,1
28,1,2,2,0.043,0.951,6,1
28,2,2,2,0.894,0.172,6,1
28,2,2,2,0.118,0.166,6,1
28,2,1,2,0.133,0.07,6,1
28,2,2,2,0.158,0.197,6,1
28,1,1,2,0.119,0.101,6,1
28,2,2,2,0.424,0.157,6,1
28,2,1,2,0.143,0.1,6,1
28,2,1,2,0.212,0.101,6,1
28,2,2,2,0.166,0.171,6,1
28,2,2,2,0.183,0.174,6,1
28,1,1,2,0.202,0.122,6,1
28,2,2,2,0.11,0.532,6,1
28,2,1,2,0.336,0.092,6,1
28,1,2,2,0.286,0.213,6,1
28,2,2,2,0.11,0.213,6,1
28,2,1,2,0.174,0.076,6,1
28,2,1,2,0.08,0.083,6,1
28,2,2,2,0.247,0.165,6,1
28,1,1,2,0.19,0.093,6,1
28,2,1,2,0.216,0.077,6,1
28,2,2,2,0.101,0.182,6,1
28,1,1,2,0.077,0.093,6,1
28,1,1,2,0.078,0.085,6,1
28,1,1,2,0.057,0.1,6,1
28,2,1,2,0.51,0.069,6,1
28,1,1,2,0.135,0.084,6,1
28,2,2,2,0.332,0.189,6,1
28,1,2,2,0.495,0.157,6,1
28,1,1,2,0.147,0.069,6,1
28,2,2,2,0.605,0.172,6,1
28,2,1,2,0.519,0.029,6,1
28,2,2,2,0.246,0.157,6,1
28,1,1,2,0.485,0.045,6,1
28,1,2,2,0.212,0.156,6,1
28,1,1,2,0.201,0.099,6,1
28,1,2,2,0.149,0.18,6,1
28,1,1,2,0.101,0.07,6,1
28,1,2,2,0.179,0.181,6,1
28,2,2,2,0.193,0.173,6,1
28,1,1,2,0.112,0.061,6,1
28,2,2,2,0.124,0.182,6,1
28,1,1,2,0.037,0.094,6,1
28,1,1,2,0.103,0.11,6,1
28,2,2,2,0.094,0.174,6,1
28,1,1,2,0.125,0.111,6,1
28,2,2,2,0.07,0.19,6,1
28,1,2,2,0.196,0.182,6,1
28,2,2,2,0.269,0.166,6,1
28,1,2,2,0.31,0.181,6,1
28,2,2,2,0.117,0.18,6,1
28,2,1,2,0.145,0.053,6,1
28,2,1,2,0.143,0.077,6,1
28,2,2,2,0.447,0.189,6,1
28,2,2,2,0.621,0.172,6,1
28,1,2,2,0.286,0.158,6,1
28,1,1,2,0.15,0.054,6,1
28,2,2,2,0.199,0.164,6,1
28,2,2,2,0.094,0.165,6,1
28,1,1,2,0.07,0.068,6,1
28,1,2,2,0.27,0.221,6,1
28,2,1,2,0.101,0.077,6,1
28,1,1,2,0.092,0.085,6,1
28,2,1,2,0.244,0.043,6,1
28,1,1,2,0.068,0.095,6,1
28,2,1,2,0.164,0.07,6,1
28,2,1,2,0.143,0.117,6,1
28,2,1,2,0.122,0.094,6,1
28,1,1,2,0.399,0.131,6,1
28,1,1,2,0.095,0.077,6,1
28,2,1,2,0.05,0.07,6,1
28,1,1,2,0.063,0.092,6,1
28,1,1,2,0.071,0.068,6,1
28,2,1,2,0.039,0.092,6,1
28,1,2,2,0.143,0.172,6,1
28,2,2,2,0.176,0.163,6,1
28,1,1,2,0.133,0.102,6,1
28,1,1,2,0.111,0.077,6,1
28,2,2,2,0.142,0.189,6,1
28,2,1,2,0.037,0.088,6,1
28,2,1,2,0.371,0.1,6,1
28,2,1,2,0.139,0.102,6,1
28,1,1,2,0.214,0.084,6,1
28,1,1,2,0.143,0.117,6,1
28,1,1,2,0.539,0.021,6,1
28,2,2,2,0.504,0.172,6,1
28,2,2,2,0.302,0.165,6,1
28,1,1,2,0.271,0.101,6,1
28,1,1,2,0.753,0.051,6,1
28,1,1,2,0.147,0.07,6,1
28,1,1,2,0.063,0.095,6,1
28,2,1,2,0.158,0.117,6,1
28,1,1,2,0.155,0.109,6,1
28,1,1,2,0.109,0.116,6,1
28,2,1,2,0.115,0.101,6,1
28,2,1,2,0.103,0.126,6,1
28,1,1,2,0.375,0.085,6,1
28,2,1,2,0.071,0.085,6,1
28,2,1,2,0.159,0.069,6,1
28,1,1,2,0.053,0.093,6,1
28,1,1,2,0.056,0.099,6,1
28,2,1,2,0.133,0.083,6,1
28,2,1,2,0.087,0.117,6,1
28,2,1,2,0.182,0.045,6,1
28,1,1,2,0.431,0.117,6,1
28,1,1,2,0.299,0.111,6,1
28,2,1,2,0.116,0.06,6,1
28,2,1,2,0.157,0.093,6,1
28,2,1,2,0.109,0.102,6,1
28,2,1,2,0.132,0.085,6,1
28,2,1,2,0.206,0.108,6,1
28,1,1,2,0.191,0.093,6,1
28,2,2,2,0.241,0.186,6,1
28,1,1,2,0.175,0.093,6,1
28,1,1,2,0.127,0.093,6,1
28,1,1,2,0.224,0.101,6,1
28,1,1,2,0.127,0.085,6,1
28,1,1,2,0.158,0.109,6,1
28,1,1,2,0.269,0.117,6,1
28,2,2,2,0.278,0.181,6,1
28,2,1,2,0.145,0.102,6,1
28,1,2,2,0.303,0.189,6,1
28,2,2,2,0.151,0.197,6,1
28,1,1,2,0.15,0.092,6,1
28,1,1,2,0.43,0.085,6,1
28,1,1,2,0.119,0.084,6,1
28,1,1,2,0.11,0.117,6,1
28,2,1,2,0.095,0.116,6,1
28,1,1,2,0.102,0.077,6,1
28,2,2,2,0.278,0.157,6,1
28,2,2,2,0.247,0.149,6,1
28,2,1,2,0.085,0.077,6,1
28,2,1,2,0.141,0.077,6,1
28,2,2,2,0.143,0.173,6,1
28,1,2,2,0.19,0.181,6,1
28,1,2,2,0.324,0.168,6,1
28,1,1,2,0.137,0.117,6,1
28,2,1,2,0.096,0.099,6,1
28,2,2,2,0.251,0.205,6,1
28,2,1,2,0.119,0.11,6,1
28,2,2,2,0.422,0.19,6,1
28,2,1,2,0.152,0.059,6,1
28,2,2,2,0.275,0.159,6,1
28,2,2,2,0.126,0.198,6,1
28,1,1,2,0.135,0.092,6,1
28,2,2,2,0.447,0.205,6,1
28,2,2,2,0.365,0.172,6,1
28,2,1,2,0.078,0.093,6,1
28,2,1,2,0.088,0.101,6,1
28,2,2,2,0.198,0.165,6,1
28,2,2,2,0.176,0.166,6,1
28,2,1,2,0.192,0.117,6,1
28,2,2,2,0.088,0.173,6,1
28,2,1,2,0.192,0.085,6,1
28,2,2,2,0.151,0.173,6,1
28,1,1,2,0.181,0.102,6,1
28,2,2,2,0.198,0.165,6,1
28,1,1,2,0.111,0.085,6,1
28,1,1,2,0.142,0.133,6,1
28,1,2,2,0.566,0.181,6,1
28,1,1,2,0.318,0.109,6,1
28,1,1,2,0.248,0.078,6,1
28,1,1,2,0.128,0.061,6,1
28,1,1,2,0.107,0.085,6,1
28,2,2,2,0.166,0.181,6,1
28,2,2,2,0.181,0.173,6,1
28,2,1,2,0.287,0.127,6,1
28,2,1,2,0.492,0.101,6,1
28,1,1,2,0.23,0.085,6,1
28,2,2,2,0.158,0.188,6,1
28,2,1,2,0.172,0.093,6,1
28,1,1,2,0.124,0.077,6,1
28,1,1,2,0.118,0.096,6,1
28,2,2,2,0.386,0.174,6,1
28,1,1,2,0.18,0.094,6,1
28,2,1,2,0.285,0.108,6,1
28,1,1,2,0.205,0.061,6,1
28,1,2,2,0.382,0.197,6,1
28,2,2,2,0.471,0.173,6,1
28,1,1,2,0.143,0.109,6,1
28,2,2,2,0.246,0.205,6,1
28,2,1,2,0.102,0.093,6,1
28,2,1,2,0.198,0.109,6,1
28,2,2,2,0.182,0.156,6,1
28,2,2,2,0.183,0.165,6,1
28,2,2,2,0.471,0.172,6,1
28,2,2,2,0.442,0.157,6,1
28,1,2,2,0.168,0.157,6,1
28,2,2,2,0.182,0.173,6,1
28,2,2,2,0.173,0.174,6,1
28,1,2,2,0.357,0.203,6,1
28,2,2,2,0.118,0.166,6,1
28,2,2,2,0.196,0.174,6,1
28,1,2,2,0.174,0.164,6,1
28,2,2,2,0.205,0.172,6,1
28,2,1,2,0.227,0.076,6,1
28,1,1,2,0.391,0.069,6,1
28,1,2,2,0.159,0.156,6,1
28,2,2,2,0.308,0.158,6,1
28,1,1,2,0.095,0.061,6,1
28,2,1,2,0.263,0.101,6,1
28,1,2,2,0.43,0.188,6,1
28,1,1,2,0.149,0.102,6,1
28,2,1,2,0.109,0.118,6,1
28,2,2,2,0.153,0.166,6,1
28,2,1,2,0.744,0.141,6,1
28,2,2,2,0.167,0.181,6,1
28,2,2,2,0.431,0.181,6,1
28,1,1,2,0.205,0.078,6,1
28,1,1,2,0.487,0.101,6,1
28,2,1,2,0.116,0.109,6,1
28,2,2,2,0.521,0.211,6,1
28,1,1,2,0.198,0.125,6,1
28,1,1,2,0.176,0.118,6,1
28,1,1,2,0.14,0.124,6,1
28,2,2,2,0.288,0.196,6,1
28,2,1,2,0.361,0.141,6,1
28,1,1,2,0.159,0.109,6,1
28,1,1,2,0.19,0.109,6,1
28,1,1,2,0.43,0.109,6,1
28,2,1,2,0.12,0.109,6,1
28,2,2,2,0.2,0.149,6,1
28,1,2,2,0.27,0.182,6,1
28,2,2,2,0.179,0.174,6,1
28,2,2,2,0.109,0.173,6,1
28,1,1,2,0.238,0.101,6,1
28,2,1,2,0.185,0.149,6,1
28,1,1,2,0.193,0.084,6,1
28,2,2,2,0.24,0.149,6,1
28,1,1,2,0.152,0.091,6,1
28,2,1,2,0.182,0.078,6,1
28,2,1,2,0.105,0.085,6,1
28,1,1,2,0.51,0.101,6,1
28,2,1,2,0.193,0.093,6,1
28,1,1,2,0.822,0.069,6,1
28,2,1,2,0.119,0.069,6,1
28,1,1,2,0.129,0.084,6,1
28,1,1,2,0.086,0.07,6,1
28,1,1,2,0.28,0.107,6,1
28,2,2,2,0.619,0.174,6,1
28,2,1,2,0.174,0.101,6,1
28,2,1,2,0.193,0.097,6,1
28,1,2,2,0.23,0.181,6,1
28,1,1,2,0.19,0.093,6,1
28,1,1,2,0.12,0.069,6,1
28,2,1,2,0.256,0.109,6,1
28,2,2,2,0.326,0.174,6,1
28,1,2,2,0.228,0.165,6,1
28,2,2,2,0.141,0.149,6,1
28,1,1,2,1.479,0.092,6,1
28,2,1,2,0.152,0.069,6,1
28,1,1,2,0.101,0.077,6,1
28,1,1,2,0.135,0.093,6,1
28,1,1,2,0.133,0.093,6,1
28,1,1,2,0.101,0.094,6,1
28,2,1,2,0.134,0.101,6,1
28,1,2,2,0.981,0.157,6,1
28,1,1,2,0.159,0.132,6,1
28,2,1,2,0.094,0.092,6,1
28,2,2,2,0.209,0.291,6,1
28,2,2,2,0.509,0.223,6,1
28,1,1,2,0.493,0.142,6,1
28,1,1,2,0.102,0.117,6,1
28,2,1,2,0.665,0.052,7,1
28,1,1,2,0.205,0.092,7,1
28,2,1,2,0.341,0.093,7,1
28,1,1,2,0.158,0.069,7,1
28,2,2,2,0.232,0.139,7,1
28,1,2,2,0.109,0.173,7,1
28,1,1,2,0.032,0.085,7,1
28,1,2,2,0.529,0.157,7,1
28,2,1,2,0.272,0.085,7,1
28,1,1,2,0.09,0.066,7,1
28,2,2,2,0.149,0.143,7,1
28,1,1,2,0.103,0.053,7,1
28,2,1,2,0.103,0.077,7,1
28,1,1,2,0.112,0.062,7,1
28,2,1,2,0.133,0.062,7,1
28,1,2,2,0.14,0.141,7,1
28,2,1,2,0.126,0.086,7,1
28,1,1,2,0.084,0.102,7,1
28,1,1,2,0.11,0.061,7,1
28,1,1,2,0.063,0.085,7,1
28,1,1,2,0.1,0.069,7,1
28,1,1,2,0.302,0.052,7,1
28,2,1,2,0.119,0.071,7,1
28,2,1,2,0.092,0.06,7,1
28,1,1,2,0.108,0.078,7,1
28,2,1,2,0.605,0.038,7,1
28,1,1,2,0.399,0.054,7,1
28,2,1,2,0.416,0.044,7,1
28,2,1,2,0.27,0.094,7,1
28,1,1,2,0.185,0.053,7,1
28,1,1,2,0.215,0.069,7,1
28,2,1,2,0.151,0.06,7,1
28,2,1,2,0.125,0.069,7,1
28,2,2,2,0.334,0.141,7,1
28,1,1,2,0.089,0.06,7,1
28,2,1,2,0.556,0.069,7,1
28,2,1,2,0.117,0.085,7,1
28,1,1,2,0.246,0.061,7,1
28,2,1,2,0.192,0.1,7,1
28,2,2,2,0.165,0.142,7,1
28,2,2,2,0.305,0.149,7,1
28,1,1,2,0.102,0.07,7,1
28,1,2,2,0.278,0.141,7,1
28,2,1,2,0.125,0.078,7,1
28,2,1,2,0.144,0.059,7,1
28,2,1,2,0.157,0.037,7,1
28,1,1,2,0.072,0.086,7,1
28,2,1,2,0.096,0.086,7,1
28,2,1,2,0.069,0.078,7,1
28,1,1,2,0.245,0.07,7,1
28,1,1,2,0.276,0.077,7,1
28,2,2,2,0.206,0.157,7,1
28,1,1,2,0.215,0.085,7,1
28,2,1,2,0.072,0.125,7,1
28,2,2,2,0.163,0.159,7,1
28,1,1,2,0.101,0.076,7,1
28,2,2,2,0.247,0.133,7,1
28,2,2,2,0.168,0.133,7,1
28,1,1,2,0.022,0.093,7,1
28,2,2,2,0.44,0.14,7,1
28,1,1,2,0.11,0.061,7,1
28,2,1,2,0.109,0.085,7,1
28,1,1,2,0.062,0.093,7,1
28,1,2,2,0.256,0.205,7,1
28,2,1,2,0.148,0.102,7,1
28,2,1,2,0.046,0.087,7,1
28,1,1,2,0.084,0.085,7,1
28,1,1,2,0.074,0.071,7,1
28,2,2,2,0.248,0.142,7,1
28,2,2,2,1.221,0.189,7,1
28,2,2,2,0.175,0.142,7,1
28,1,2,2,0.621,0.174,7,1
28,1,1,2,0.184,0.076,7,1
28,2,2,2,0.128,0.141,7,1
28,2,2,2,0.197,0.134,7,1
28,1,2,2,0.203,0.127,7,1
28,2,2,2,0.112,0.147,7,1
28,2,1,2,0.48,0.077,7,1
28,1,1,2,0.12,0.077,7,1
28,2,1,2,0.14,0.085,7,1
28,2,1,2,0.134,0.077,7,1
28,2,1,2,0.325,0.061,7,1
28,1,1,2,0.112,0.084,7,1
28,2,1,2,0.127,0.085,7,1
28,2,1,2,0.085,0.093,7,1
28,1,1,2,0.071,0.076,7,1
28,2,1,2,0.103,0.086,7,1
28,2,1,2,0.129,0.085,7,1
28,2,1,2,0.142,0.056,7,1
28,1,2,2,0.395,0.138,7,1
28,2,1,2,0.103,0.068,7,1
28,2,1,2,0.155,0.046,7,1
28,2,2,2,0.148,0.157,7,1
28,2,2,2,0.136,0.149,7,1
28,1,1,2,0.118,0.062,7,1
28,1,1,2,0.112,0.046,7,1
28,1,1,2,0.089,0.067,7,1
28,2,1,2,0.031,0.077,7,1
28,2,1,2,0.12,0.094,7,1
28,1,1,2,0.272,0.069,7,1
28,2,1,2,0.199,0.077,7,1
28,1,1,2,0.054,0.093,7,1
28,1,2,2,0.502,0.14,7,1
28,2,2,2,0.638,0.254,7,1
28,1,1,2,0.185,0.097,7,1
28,1,1,1,13.598,0.196,7,1
28,2,1,2,0.342,0.102,7,1
28,2,1,2,1.001,0.068,7,1
28,2,1,2,0.272,0.085,7,1
28,2,1,2,0.93,0.094,7,1
28,2,1,2,0.471,0.054,7,1
28,2,1,2,0.216,0.06,7,1
28,2,2,2,0.323,0.123,7,1
28,1,1,2,0.116,0.085,7,1
28,1,1,2,0.111,0.093,7,1
28,2,2,2,0.192,0.133,7,1
28,2,1,2,0.138,0.084,7,1
28,1,1,2,0.142,0.085,7,1
28,1,1,2,0.095,0.077,7,1
28,2,1,2,0.064,0.077,7,1
28,2,2,2,0.215,0.134,7,1
28,2,2,2,0.149,0.149,7,1
28,2,1,2,0.18,0.086,7,1
28,1,1,2,0.144,0.093,7,1
28,1,2,2,0.399,0.147,7,1
28,1,1,2,1.163,0.047,7,1
28,1,1,2,0.246,0.094,7,1
28,2,1,2,0.192,0.069,7,1
28,2,2,2,0.432,0.158,7,1
28,2,1,2,0.295,0.086,7,1
28,1,1,2,0.134,0.069,7,1
28,2,1,2,0.085,0.077,7,1
28,2,1,2,0.079,0.061,7,1
28,1,1,2,0.215,0.061,7,1
28,2,1,2,0.149,0.068,7,1
28,2,1,2,0.982,0.061,7,1
28,2,1,2,0.111,0.084,7,1
28,1,1,2,0.109,0.068,7,1
28,1,1,2,0.134,0.07,7,1
28,1,1,2,0.124,0.069,7,1
28,2,2,2,0.184,0.149,7,1
28,1,2,2,0.318,0.15,7,1
28,2,2,2,0.103,0.156,7,1
28,1,1,2,0.032,0.061,7,1
28,2,1,2,0.095,0.045,7,1
28,1,1,2,0.063,0.077,7,1
28,2,1,2,0.046,0.061,7,1
28,2,2,2,0.19,0.149,7,1
28,2,2,2,0.136,0.147,7,1
28,2,1,2,0.051,0.086,7,1
28,1,1,2,0.144,0.077,7,1
28,1,1,2,0.096,0.086,7,1
28,1,1,2,0.104,0.101,7,1
28,1,1,2,0.053,0.102,7,1
28,2,2,2,0.273,0.453,7,1
28,1,1,2,0.216,0.082,7,1
28,1,1,2,0.119,0.086,7,1
28,2,1,2,0.254,0.07,7,1
28,2,1,2,0.229,0.069,7,1
28,1,1,2,0.166,0.092,7,1
28,2,2,2,0.348,0.174,7,1
28,1,1,2,0.135,0.077,7,1
28,1,1,2,0.174,0.077,7,1
28,1,1,2,0.707,0.084,7,1
28,2,1,2,0.327,0.101,7,1
28,2,1,2,0.704,0.069,7,1
28,1,1,2,0.148,0.069,7,1
28,2,2,2,0.127,0.149,7,1
28,2,2,2,0.294,0.166,7,1
28,2,2,2,0.776,0.126,7,1
28,2,1,2,0.677,0.062,7,1
28,2,1,2,0.211,0.046,7,1
28,2,2,2,0.318,0.165,7,1
28,1,1,2,0.365,0.045,7,1
28,2,2,2,0.374,0.229,7,1
28,1,1,2,0.233,0.066,7,1
28,1,1,2,0.405,0.078,7,1
28,1,1,2,0.137,0.069,7,1
28,2,2,2,0.327,0.158,7,1
28,2,1,2,0.134,0.061,7,1
28,2,1,2,0.103,0.059,7,1
28,1,1,2,0.188,0.061,7,1
28,2,1,2,1.053,0.069,7,1
28,1,1,2,0.161,0.061,7,1
28,1,1,2,0.972,0.054,7,1
28,1,1,2,0.128,0.077,7,1
28,2,1,2,0.143,0.1,7,1
28,1,1,2,0.087,0.061,7,1
28,2,1,2,0.054,0.07,7,1
28,1,2,1,0.099,0.703,7,1
28,1,2,2,0.348,0.149,7,1
28,1,1,2,0.135,0.085,7,1
28,1,1,2,0.797,0.076,7,1
28,2,2,2,0.269,0.132,7,1
28,2,2,2,1.3,0.165,7,1
28,2,2,2,0.432,0.153,7,1
28,2,2,2,0.21,0.157,7,1
28,2,1,2,0.196,0.085,7,1
28,2,1,2,0.174,0.044,7,1
28,2,2,2,0.687,0.165,7,1
28,1,1,2,0.893,0.012,7,1
28,2,2,2,0.151,0.134,7,1
28,1,1,2,0.182,0.07,7,1
28,1,2,2,0.344,0.157,7,1
28,1,1,2,0.214,0.068,7,1
28,2,2,2,0.326,0.148,7,1
28,1,1,2,0.24,0.093,7,1
28,2,1,2,0.175,0.078,7,1
28,1,1,2,0.117,0.102,7,1
28,2,1,2,0.181,0.093,7,1
28,1,1,2,0.102,0.102,7,1
28,1,2,2,0.15,0.132,7,1
28,1,1,2,0.083,0.075,7,1
28,1,1,2,0.239,0.1,7,1
28,2,1,2,0.134,0.077,7,1
28,2,2,2,0.159,0.149,7,1
28,1,1,2,0.188,0.1,7,1
28,1,1,2,0.11,0.101,7,1
28,2,1,2,0.157,0.077,7,1
28,1,2,2,0.094,0.156,7,1
28,1,1,2,0.268,0.07,7,1
28,2,1,2,0.176,0.109,7,1
28,2,2,2,0.136,0.149,7,1
28,2,2,2,0.439,0.14,7,1
28,1,1,2,0.179,0.1,7,1
28,2,2,2,0.593,0.15,7,1
28,1,1,2,0.152,0.117,7,1
28,2,2,2,0.592,0.157,7,1
28,2,1,2,0.32,0.099,7,1
28,2,2,2,0.159,0.149,7,1
28,1,1,2,0.151,0.108,7,1
28,2,1,2,0.158,0.109,7,1
28,1,1,2,0.216,0.093,7,1
28,1,1,2,0.161,0.109,7,1
28,1,1,2,0.153,0.1,7,1
28,2,1,2,0.246,0.093,7,1
28,1,1,2,0.069,0.108,7,1
28,1,2,2,0.246,0.173,7,1
28,2,1,2,0.157,0.091,7,1
28,1,1,2,0.208,0.093,7,1
28,1,1,2,0.214,0.109,7,1
28,1,1,2,0.191,0.062,7,1
28,1,1,2,0.207,0.077,7,1
28,2,1,2,0.238,0.076,7,1
28,2,1,2,0.165,0.085,7,1
28,2,1,2,0.349,0.093,7,1
28,1,1,2,0.254,0.094,7,1
28,1,1,2,0.145,0.085,7,1
28,2,2,2,0.316,0.133,7,1
28,2,2,2,0.262,0.15,7,1
28,1,2,2,1.815,0.132,7,1
28,1,2,2,0.159,0.148,7,1
28,1,1,2,0.137,0.108,7,1
28,2,2,2,0.182,0.164,7,1
28,2,1,2,0.134,0.099,7,1
28,2,2,2,0.12,0.154,7,1
28,1,1,2,0.115,0.099,7,1
28,1,1,2,0.126,0.069,7,1
28,2,2,2,0.123,0.149,7,1
